,0
8820,442381.5370618701
8821,593708.692482084
8822,840754.7915385589
8823,160065.81990422308
8824,466375.8919977546
8825,736586.7564598098
8826,276099.6928733215
8827,253334.0888453573
8828,1507530.1164131463
8829,333863.05042372644
8830,355127.13405957073
8831,515094.6788543761
8832,743760.1615062281
8833,400474.50062387437
8834,453639.22251440585
8835,828665.0686925426
8836,722442.6400908232
8837,1058105.4856850728
8838,465481.2223008722
8839,217304.60333224386
8840,506084.72580334544
8841,819528.7594912574
8842,352492.49390084296
8843,429235.3013952002
8844,1036710.9477923661
8845,508049.45532860607
8846,345723.7863730639
8847,446023.1322490573
8848,846817.6120182946
8849,373340.14116731286
8850,627215.7154098153
8851,445101.7404979393
8852,450657.2416472137
8853,358162.49325259775
8854,124398.91368088871
8855,241494.9138359949
8856,267593.9184493944
8857,270840.99208955467
8858,627126.0522380844
8859,699759.1102563739
8860,544619.3398116082
8861,2789661.357208051
8862,163884.64975480735
8863,386890.2055995539
8864,495140.36539806426
8865,478746.2449194491
8866,236352.15989995748
8867,565632.6880720705
8868,573558.7452831492
8869,895547.0361786336
8870,250029.10461965948
8871,509170.9240052551
8872,63853.16761121899
8873,750546.285747096
8874,318241.5946461633
8875,417867.1323942989
8876,579767.1326119676
8877,392233.09652423114
8878,715540.8326234668
8879,1472088.224715367
8880,238475.4934616983
8881,383139.48877356946
8882,133435.20128244162
8883,483064.3709234446
8884,395376.2202092856
8885,376787.4125865549
8886,334967.8352162093
8887,451973.2414868921
8888,314420.4478826001
8889,466648.8595190421
8890,461789.13604559004
8891,462973.8299476057
8892,517466.44817391783
8893,978813.1901575923
8894,408038.61229307204
8895,1199457.7453094348
8896,495273.1971182674
8897,205180.45721464604
8898,515673.19560571015
8899,357736.36091256887
8900,159301.8402556777
8901,632427.6039045751
8902,506398.53889930993
8903,399692.4843160212
8904,1147988.720660992
8905,534147.5221014619
8906,284889.3615111187
8907,588996.4400439858
8908,783611.8939856663
8909,1057996.8264258057
8910,159941.58022028953
8911,431092.10697098076
8912,901438.933075659
8913,304142.2403994724
8914,865711.8614903763
8915,1111757.8470592126
8916,1416361.5569476336
8917,620204.6907901764
8918,203448.99498113245
8919,614034.3530600518
8920,715719.7932941392
8921,135237.9585122317
8922,273504.62677108496
8923,338909.40146027505
8924,712537.8506700918
8925,451279.3205236122
8926,513574.4163977504
8927,638992.1353810057
8928,415479.6327707991
8929,1082060.5219119042
8930,349532.6946366653
8931,649379.1616924182
8932,624095.6871889681
8933,1109653.2815835327
8934,101685.95101293176
8935,435578.50133657455
8936,861012.6429460421
8937,816220.2078890204
8938,520369.14154251665
8939,559871.8407522663
8940,781475.4031806439
8941,487478.56157212704
8942,378233.8239504546
8943,365738.2676315829
8944,979772.8379106671
8945,745930.0361002237
8946,453069.81839764863
8947,537163.6521274745
8948,334011.40416806936
8949,220090.34196596593
8950,344976.2243019417
8951,365376.9245448485
8952,524062.3767432049
8953,470128.3840420246
8954,261572.48681549728
8955,703519.6609468386
8956,417484.3367872536
8957,680047.9441490769
8958,239361.60762315243
8959,486038.77498197556
8960,347119.79613019526
8961,215270.53633014113
8962,292910.43895190954
8963,1050538.3329326063
8964,843317.2084156647
8965,426367.0386487916
8966,674111.0280962959
8967,466418.5591294095
8968,340572.6009872481
8969,437475.00640349835
8970,467623.9582017809
8971,483016.8472004533
8972,756862.3898608908
8973,403960.73398637027
8974,429665.61398582906
8975,774688.9800520837
8976,342525.78030931205
8977,804263.4389220178
8978,831006.5102795437
8979,841550.3600836545
8980,542792.8397721425
8981,-156931.22688949108
8982,677568.4292222857
8983,373708.6924980879
8984,416459.5529891774
8985,646699.6356858462
8986,710589.0406236053
8987,299217.73030073196
8988,739137.5153630823
8989,574592.4301731586
8990,278497.7843394652
8991,396193.09787996113
8992,952669.8941512927
8993,108288.67063785344
8994,1076322.567648448
8995,549872.2851662263
8996,300380.81870499253
8997,694305.9329807609
8998,278568.18399145454
8999,542731.8463631049
9000,617652.0129273608
9001,383526.19128774107
9002,598989.0705108941
9003,772612.8659756407
9004,423880.7244942486
9005,557245.8454489261
9006,557841.3533646762
9007,1387722.1667301059
9008,309696.059877187
9009,882608.9582638592
9010,943445.2057632059
9011,348682.5271018669
9012,770268.1071802154
9013,449034.29028362036
9014,134018.85143771768
9015,385021.44991883636
9016,554726.9159761593
9017,828794.3769780993
9018,527692.8520156294
9019,505083.4499660954
9020,512639.4857952893
9021,443950.61914085597
9022,703365.9603219703
9023,714511.9014052749
9024,809107.2324575558
9025,111177.2605368346
9026,475157.7254920304
9027,492315.0309657976
9028,1012507.5073456764
9029,344098.7714988515
9030,214608.0812920481
9031,827678.0592009351
9032,254732.285264574
9033,307642.0793349743
9034,393239.1792126745
9035,833753.0047245622
9036,286178.88534959406
9037,427354.13498102874
9038,896135.3087006211
9039,401275.68417458236
9040,433394.6446442157
9041,200888.3452910185
9042,494016.23951238394
9043,971979.0080683604
9044,164295.21568311006
9045,795130.8806670979
9046,147705.64124519378
9047,802310.4310612753
9048,915072.8497751206
9049,467012.7797131315
9050,584927.0501624122
9051,-67067.08557927608
9052,649962.3852711022
9053,544114.2711582109
9054,540185.8965920433
9055,390093.5208042562
9056,1388708.3001681566
9057,460161.8703437671
9058,266098.1745745018
9059,562045.0606791452
9060,704602.3765355349
9061,220127.49566421658
9062,421799.3124522716
9063,593930.0942109972
9064,381598.6726705581
9065,81110.06542509049
9066,676183.3636389673
9067,182769.82898706198
9068,199655.3148919344
9069,281873.81601106375
9070,271918.50524799526
9071,229307.16620645672
9072,464780.4474627301
9073,1653243.7058873475
9074,588622.168392308
9075,657777.3729447573
9076,465537.10529997945
9077,619075.6574297696
9078,587424.5585180372
9079,391275.4193060398
9080,885303.2319430634
9081,526329.5520013571
9082,1025469.8468318805
9083,403215.40322090685
9084,521779.37333550304
9085,210031.24625713378
9086,558700.3381025866
9087,293237.4885797277
9088,504676.20991294086
9089,222101.5433182642
9090,1112699.4085872546
9091,889691.2604466006
9092,237715.3697848916
9093,631553.33339037
9094,435386.18890760094
9095,1059652.608122915
9096,1580966.5520443842
9097,847430.253572084
9098,318976.0888532698
9099,490588.8912568763
9100,630314.0919167325
9101,88181.30697269738
9102,383685.43037335575
9103,671378.2649232596
9104,696890.2010018677
9105,1345139.2902327552
9106,221353.11434621364
9107,444985.43460552394
9108,243490.3915032968
9109,-18523.240312077105
9110,875775.5634298399
9111,660056.1916647106
9112,530423.8636959344
9113,473811.0229158774
9114,657600.5085572526
9115,328523.23281401396
9116,619521.6400590688
9117,904406.1708467752
9118,411464.53843098134
9119,331623.35656130314
9120,559089.4387743175
9121,733709.286590457
9122,809428.4014352858
9123,448480.69855998456
9124,499996.4561937228
9125,523294.7435735613
9126,428864.9903764725
9127,447477.3393756971
9128,425845.20531658083
9129,1057038.04730092
9130,601165.0759831965
9131,635216.6960292831
9132,516613.83625588566
9133,480236.46490576863
9134,949159.8883450329
9135,676471.0263026357
9136,100183.84641384333
9137,722592.5838113278
9138,175466.44548033923
9139,195595.56016804278
9140,660277.3077169657
9141,471765.24855505675
9142,307246.934647955
9143,832099.4989612326
9144,518846.6076314002
9145,481567.3961260468
9146,196700.63830471784
9147,494991.0101894364
9148,638511.2348245606
9149,337744.891322203
9150,404749.2201227248
9151,633322.1710019857
9152,301962.7709944099
9153,643008.2086571231
9154,209276.05389153212
9155,502162.3323180899
9156,270849.36328261346
9157,330156.5299144313
9158,665295.5204867721
9159,921809.3297444656
9160,173751.00351230055
9161,278763.8884238079
9162,347263.41263248026
9163,193255.35120725632
9164,362119.3827592954
9165,812468.8721764386
9166,361504.55480296165
9167,545303.7108031139
9168,302395.36631085724
9169,477201.9813113138
9170,695000.3548536226
9171,383168.74862558395
9172,494909.21274928004
9173,731140.1070537344
9174,441642.14101658016
9175,907544.6552861035
9176,843977.4343212321
9177,641731.1989465132
9178,1429096.2537351176
9179,372017.3234054819
9180,721165.7163910866
9181,224298.6620440483
9182,124486.07038923353
9183,439520.5798132494
9184,1263626.6696006209
9185,567626.7523081824
9186,353862.9176262319
9187,452096.6866379529
9188,898682.0802728012
9189,669328.54266572
9190,445984.63082488626
9191,896226.4112654254
9192,455147.24899847806
9193,369394.96120183915
9194,374145.6696712673
9195,688789.095381014
9196,661814.6351476237
9197,675074.7238935605
9198,115361.34142017365
9199,326680.52223813534
9200,1225540.2902021334
9201,776277.151944615
9202,433936.35324621946
9203,174970.09791380912
9204,471750.17782998085
9205,399774.2281322703
9206,309064.6581760049
9207,160229.95049081743
9208,1416140.4246754274
9209,684529.9108892828
9210,468145.4060840085
9211,272871.3039030358
9212,565114.1517049149
9213,953439.7017519847
9214,135276.88062288612
9215,451109.9766172841
9216,1420372.9059609696
9217,471899.87693370134
9218,497874.0314526707
9219,754317.378415145
9220,477915.05664449185
9221,1270757.5587028489
9222,386669.2030765116
9223,792988.280444771
9224,10275.485558778048
9225,561637.1558067352
9226,322074.1438886821
9227,501977.1419948116
9228,547903.1914583966
9229,463909.83830498904
9230,573872.5643144473
9231,383775.33273983
9232,395415.7327946648
9233,1104989.8481571898
9234,494536.93189936876
9235,259538.7976916954
9236,667724.8829792738
9237,448548.14036780596
9238,503006.9794312492
9239,653092.3188341483
9240,341847.22295743227
9241,640619.287526913
9242,135869.62525429577
9243,506964.178787604
9244,354544.3451292962
9245,505115.1281960234
9246,139599.3625512123
9247,315296.327413328
9248,413662.69498443604
9249,1130077.3316512927
9250,1056689.3438158482
9251,392012.5743788704
9252,507197.72231557965
9253,441851.58060558885
9254,937287.7767076939
9255,381684.78447750956
9256,318424.1266261041
9257,535386.693081513
9258,650759.7676763162
9259,593141.6857752949
9260,810188.8812473714
9261,180195.7379315719
9262,412221.26412981004
9263,210124.43224696815
9264,567534.8634472936
9265,745201.0375019908
9266,196429.1617062539
9267,161116.9425143674
9268,423182.00018619746
9269,410978.85634505004
9270,720521.436406076
9271,959182.2355340943
9272,585088.1468318999
9273,846054.4947115183
9274,716046.2879497185
9275,517389.50084885955
9276,642509.5995510742
9277,1246028.2909607887
9278,671811.4522635639
9279,533696.1628958285
9280,553722.3054416329
9281,668666.6649940833
9282,395353.3980770409
9283,798103.0628336146
9284,1458086.6178614572
9285,678736.9630249962
9286,681924.359211959
9287,582210.2269275561
9288,389698.06902656704
9289,252236.6008214578
9290,769599.5727809072
9291,507959.927662313
9292,682540.548365578
9293,514439.1172559783
9294,635808.6893745363
9295,321249.9474781528
9296,635596.5645004883
9297,795840.8364537284
9298,649252.2011988685
9299,97610.65871087462
9300,640131.2281638831
9301,389217.19511344284
9302,192833.875654459
9303,189426.66260254383
9304,795865.5279174075
9305,485803.94255158305
9306,655505.0225877389
9307,514995.2238934636
9308,688010.3592985347
9309,562134.5627957433
9310,290125.4201510623
9311,488596.25544828176
9312,766616.994239606
9313,509616.92798666656
9314,290426.24077129364
9315,954439.8478707448
9316,259457.4721558988
9317,583621.9677690044
9318,605867.1142712682
9319,650371.1570020542
9320,328560.09729323536
9321,550672.7258098274
9322,507515.8226499036
9323,385965.6688379869
9324,419233.80184340477
9325,920933.9773266315
9326,869801.0430647582
9327,563456.4887442812
9328,533359.4380057827
9329,345450.18051142246
9330,560773.9845381379
9331,115922.46997766942
9332,457553.5715825781
9333,82350.94637154788
9334,623743.8980409577
9335,569020.4567439556
9336,476932.51923143864
9337,795352.2696626559
9338,484926.36396060884
9339,268946.4431635216
9340,307776.5452882871
9341,536915.1465385854
9342,527206.6941298842
9343,346440.13011755794
9344,907048.8667971194
9345,485822.2437481284
9346,819310.0705241561
9347,424540.601611875
9348,752064.8209623322
9349,264137.18698239326
9350,370949.6207023859
9351,715223.9808575138
9352,608958.1086298004
9353,760153.5385171995
9354,690044.248961404
9355,851113.4055358768
9356,807265.7357673049
9357,610026.3528733477
9358,436183.8949315399
9359,401884.50389893353
9360,633612.2435917258
9361,97685.14951142669
9362,541249.5180118904
9363,700710.3543768674
9364,686304.1540372521
9365,667234.0953154713
9366,275646.34160294384
9367,905315.1106483713
9368,482769.69433769584
9369,451467.0876567289
9370,451443.8937640041
9371,165415.50879899412
9372,546693.4901606515
9373,369271.1932023093
9374,402147.52124450356
9375,186342.0021070689
9376,327905.93849520385
9377,323231.29129802436
9378,477564.65358413756
9379,176425.30517759174
9380,559760.69340799
9381,594633.4327427819
9382,495366.55457707494
9383,554589.7345253676
9384,479480.9006993398
9385,800407.9370199814
9386,987571.2606089339
9387,325221.723594822
9388,374578.2300962135
9389,822373.1032999009
9390,512210.26497583836
9391,414804.38249412924
9392,445251.6713635698
9393,282409.9916233793
9394,631354.1273596883
9395,497706.3457828015
9396,1372476.390409924
9397,51918.72715418786
9398,568153.9302707314
9399,713674.744671315
9400,-470.41739930957556
9401,411256.26527671516
9402,408360.2980129495
9403,628097.6360118389
9404,259757.63865632564
9405,1026053.0849042386
9406,485701.31679516286
9407,501090.25423914194
9408,615151.2327214107
9409,667143.7316289544
9410,535868.6545244232
9411,595991.7435730919
9412,410210.723642759
9413,689441.1515773535
9414,481344.8150996268
9415,412220.0414014682
9416,54802.53080962598
9417,1084919.6028141454
9418,366448.3682529628
9419,771837.8351433799
9420,674243.6167785078
9421,329392.122338213
9422,670324.9149039537
9423,614055.514460057
9424,759348.7335864007
9425,568552.3160227984
9426,1482968.4287253544
9427,716047.5159474835
9428,260817.04353749752
9429,157991.06545653194
9430,582446.6363206133
9431,377657.29240970314
9432,828818.7817452773
9433,403843.35232573
9434,465578.11887746304
9435,443827.92640494555
9436,533232.5866415799
9437,1383067.2937044129
9438,404347.4856797755
9439,810888.434450917
9440,927410.7452665344
9441,1135346.609236315
9442,408835.3081910834
9443,549362.697532855
9444,216637.88627795875
9445,393846.3361828029
9446,419919.93133588135
9447,517680.30888324976
9448,978780.4648113996
9449,-393721.5415627584
9450,528345.1936704665
9451,433053.55115039647
9452,379072.61632430553
9453,598722.1803353429
9454,494059.495927833
9455,490451.1622995436
9456,392498.41904492676
9457,1393235.4956293255
9458,405727.3761128783
9459,549670.6017516032
9460,-39517.10166721046
9461,438961.15566233546
9462,554031.7761507481
9463,875634.6701776609
9464,638626.9377692938
9465,275747.34121183306
9466,338569.8529628962
9467,327816.9384626597
9468,615225.1106494144
9469,633701.2131455988
9470,345534.3835800737
9471,217303.69508928806
9472,445228.4638546109
9473,309874.8715269789
9474,256914.24793414026
9475,661563.4546474293
9476,327281.5938991904
9477,543171.1092762202
9478,666434.4027268589
9479,401423.83348324895
9480,1611049.2141526043
9481,312205.3680525273
9482,527624.9282686934
9483,1011655.1662437692
9484,576687.2444380894
9485,555902.555181101
9486,587978.83013165
9487,317132.54694859684
9488,603168.6043929979
9489,658402.8578473628
9490,494863.49371798337
9491,482779.21994005144
9492,402947.0310434699
9493,343664.1072178483
9494,227748.65927747637
9495,-11449.224556133151
9496,240325.54254187644
9497,426780.2419584021
9498,403866.2051916644
9499,1445351.1622906625
9500,364529.10515064746
9501,571230.6927856877
9502,242833.32800329477
9503,901129.4988573343
9504,825469.1847091615
9505,773837.5290544704
9506,1018043.8915855214
9507,313162.6723456234
9508,513620.3493472487
9509,759169.2130080238
9510,838209.2137569338
9511,723362.2779546753
9512,56265.13361030817
9513,96411.98572950065
9514,526533.0439373255
9515,156708.2045604363
9516,1168702.6950388849
9517,349261.9937712997
9518,379083.79536134005
9519,233749.21695290506
9520,467012.9039055705
9521,434066.86155635864
9522,795568.3805848882
9523,289182.69934210926
9524,193958.96530803293
9525,506565.959159486
9526,418618.7373852432
9527,317707.82572401315
9528,121428.91794093698
9529,723468.7752179727
9530,158537.2221736312
9531,253751.29206677526
9532,557118.3593084812
9533,349084.3977015838
9534,174440.18321218342
9535,491556.2824223116
9536,323830.83882082254
9537,543106.6194990054
9538,209985.6946934089
9539,873091.4710277021
9540,113903.8311554417
9541,226940.17042524368
9542,857603.1507192776
9543,392887.8676465452
9544,394865.5711727515
9545,1077666.2828847691
9546,574762.8218328431
9547,548287.4094255716
9548,213468.13096889108
9549,575965.483947508
9550,870344.821340628
9551,153778.52011769265
9552,844299.4696385413
9553,308366.4985913858
9554,345729.85593257844
9555,313166.0047222078
9556,319962.5931241587
9557,633986.1115090474
9558,486184.07278202474
9559,854765.3331560642
9560,503666.24474190176
9561,379962.1331346631
9562,513291.9024598226
9563,563816.262407504
9564,446349.4101559445
9565,658325.8872513324
9566,515900.98012497276
9567,474206.71413362026
9568,425979.0707356036
9569,521656.8317292854
9570,287435.11931896955
9571,243976.7512812689
9572,372657.38093776256
9573,407445.41692047566
9574,475888.55211503804
9575,515111.25374625623
9576,1062715.3668870106
9577,958411.507124573
9578,561204.6860233694
9579,276632.61639591306
9580,797866.7201441303
9581,651366.5489702895
9582,324083.71173757315
9583,1816201.0343737826
9584,499712.69685566425
9585,829817.6141302884
9586,465336.25647211075
9587,1095249.8432488292
9588,476655.14074706286
9589,1163847.2209816575
9590,521666.6742531359
9591,74252.29022406042
9592,487958.8502146378
9593,390950.415439561
9594,491222.6932550743
9595,410515.25101675093
9596,324331.5292997658
9597,402910.6401113719
9598,637671.0058947727
9599,399506.6160498783
9600,719260.2753099054
9601,362031.1518107876
9602,1392729.082980074
9603,291309.9182278216
9604,1039485.0133724883
9605,945412.2043767497
9606,494537.01526946574
9607,452531.3266491592
9608,569231.8857925236
9609,604578.3014147803
9610,959783.614499554
9611,378592.7885105163
9612,1420312.9233976528
9613,514629.3037741482
9614,532557.5847002789
9615,190039.65419784188
9616,468240.9703992605
9617,462523.11108492315
9618,166864.31679962575
9619,742166.389903076
9620,471474.09760876745
9621,516233.84101210535
9622,339261.5223848447
9623,1217931.1689151302
9624,641785.817603007
9625,359326.57145834714
9626,1345511.8497749716
9627,559395.3106090277
9628,491222.49612214416
9629,374459.5869070366
9630,502965.50771125406
9631,747581.6048286334
9632,340630.27826203406
9633,275134.8175831586
9634,275860.3732351139
9635,506591.98559594154
9636,606641.553585425
9637,309863.39022829384
9638,276336.3730825186
9639,247181.2382247597
9640,443802.8375011906
9641,638943.0828368068
9642,555968.8520669788
9643,407800.0649770871
9644,272294.7020062655
9645,607677.7883049101
9646,202951.23717270046
9647,316422.85847143084
9648,265885.59503123164
9649,497444.7224128619
9650,577691.221748896
9651,302009.4343604967
9652,584024.8183359578
9653,763366.6568435058
9654,441379.6954849437
9655,264793.57778801024
9656,640084.06392432
9657,41434.763566061854
9658,-17727.05492733419
9659,622849.3482285514
9660,425013.3327660784
9661,335070.02465231717
9662,1188950.1149447486
9663,602609.5608566329
9664,362478.94065683335
9665,403517.02412656695
9666,390884.92729850113
9667,371700.14327997714
9668,444061.7051563561
9669,36036.63508378714
9670,745439.3040967733
9671,690027.173359558
9672,382016.4712040052
9673,704675.6811186746
9674,384628.9258812815
9675,391319.6406687349
9676,596621.173081167
9677,1212602.3669704422
9678,710046.3541376963
9679,332219.4335228801
9680,624659.5866377726
9681,390656.31981410086
9682,384972.2032722756
9683,400898.71431963146
9684,442549.12780391425
9685,369597.96978889406
9686,508220.56805508584
9687,696348.6065327972
9688,854436.6765488163
9689,464851.88155920804
9690,243091.0787024796
9691,363960.5041138306
9692,1116454.1013491973
9693,738030.1271224469
9694,483549.627334252
9695,419206.65193044394
9696,290280.1524582952
9697,792228.9487678707
9698,584609.9207708761
9699,857858.17057731
9700,737927.3664198965
9701,438096.5513442904
9702,585199.5837447122
9703,940355.4665855542
9704,311030.27985200286
9705,430625.049827531
9706,475517.4507061392
9707,262689.364989914
9708,675794.9718687087
9709,1112511.36876411
9710,212195.8780881241
9711,308440.9587285742
9712,878035.1749752089
9713,1367368.5772860348
9714,255234.8120571822
9715,300236.9781024903
9716,139250.6784531325
9717,716408.5917990953
9718,1163696.8265932947
9719,612959.3565542772
9720,633730.1010222435
9721,448805.31664217263
9722,1106757.3673556224
9723,102171.24717196077
9724,231795.3133987859
9725,96682.09106509387
9726,576674.5437791944
9727,91536.63069923967
9728,684956.5936717466
9729,309439.8292260915
9730,618624.6988691166
9731,339684.7331561148
9732,142563.70422409475
9733,509242.24478370696
9734,646282.7099159509
9735,372657.77286300063
9736,164485.5706222281
9737,684609.6179104969
9738,351023.23522903025
9739,935029.2009417191
9740,122601.98636124283
9741,1411798.8184781596
9742,951447.4507872462
9743,503906.58183814585
9744,822667.4663751498
9745,351719.1483387798
9746,789571.5996487066
9747,459026.58862953633
9748,274706.6455299109
9749,638774.8692859188
9750,287478.6978123039
9751,472581.2494613752
9752,335917.8894018084
9753,84787.06311134249
9754,1443386.9185213074
9755,461294.65973341465
9756,572433.5366443321
9757,137158.815874286
9758,387183.0878926292
9759,333911.45429585874
9760,429899.3296040371
9761,994702.7967751995
9762,394411.0814110264
9763,406468.8452506736
9764,1004345.6531355605
9765,591142.4543820173
9766,791073.7907788679
9767,1098048.8448389769
9768,1102964.1986494213
9769,242224.80410007387
9770,448317.7975449413
9771,376932.61414697766
9772,355213.393143259
9773,1050525.2024157122
9774,151701.81670617312
9775,330730.855269745
9776,376996.91323348135
9777,343018.8372048661
9778,337932.77120637894
9779,41008.76422134787
9780,716642.4593355358
9781,315470.4563596323
9782,738497.128713809
9783,287963.7969132289
9784,528396.585248433
9785,922007.9022608623
9786,298963.28439193964
9787,690205.014773421
9788,577456.2954876274
9789,596884.4851222187
9790,1241046.0038143173
9791,351755.1345683411
9792,679417.1042706817
9793,458382.9914518967
9794,398341.96281431615
9795,179093.64502041042
9796,362120.47824414074
9797,197125.72911261767
9798,435270.6886936128
9799,676074.541229181
9800,501978.73247641325
9801,1593714.4265363812
9802,764504.6063034311
9803,653396.1665062979
9804,796679.1703597829
9805,457954.5111672729
9806,476802.16254137456
9807,368245.6344303712
9808,850920.1155471802
9809,536222.1675291732
9810,186216.28856380284
9811,518753.5347120017
9812,199677.6454455629
9813,790421.1134621426
9814,524647.1734508574
9815,516922.22810775787
9816,645589.653485328
9817,448401.44959393144
9818,119995.90945047885
9819,374478.0972869396
9820,920633.8491127044
9821,153071.28499686718
9822,428746.9402798414
9823,474686.0535977483
9824,642310.7578098327
9825,578307.2182652876
9826,78148.61823911965
9827,339092.51068533957
9828,218821.09974426776
9829,690617.4662216082
9830,491202.5511538461
9831,437462.16217796504
9832,188560.63171431422
9833,126869.52964885533
9834,255258.2795700878
9835,958203.3455065265
9836,662613.0688418671
9837,197559.44450882822
9838,916124.2115194425
9839,787914.358877942
9840,220313.28472596407
9841,309997.02947948873
9842,284542.0572794378
9843,385801.9186682105
9844,573405.931181252
9845,924266.0160409957
9846,557091.2301687598
9847,577156.4541097805
9848,429371.18925806135
9849,445945.9443803653
9850,358868.63583795726
9851,353651.75023341924
9852,239517.14345056564
9853,168455.509374775
9854,653722.8071537018
9855,519088.46676326543
9856,338198.62221071124
9857,479026.63030032814
9858,140222.5582625866
9859,153233.5283586383
9860,820539.1634417847
9861,358880.6099758595
9862,435252.7780836001
9863,533895.7213587016
9864,-78705.57736110687
9865,801297.490696758
9866,162487.450961262
9867,606018.85431806
9868,326796.3753637597
9869,808350.231465973
9870,942814.5834707543
9871,974543.3212217167
9872,731962.1634389758
9873,330982.5393307656
9874,431696.9557959661
9875,466632.50277712196
9876,1003249.0156625435
9877,374385.0313925594
9878,465975.33048475534
9879,580684.9974916354
9880,626710.5542324632
9881,380116.1520955935
9882,940209.5280737132
9883,348590.1901332289
9884,409399.15012999624
9885,622487.336897932
9886,831632.5179793239
9887,986384.2477077767
9888,551853.3055162802
9889,570787.2021355778
9890,485150.37242667377
9891,946892.0534918979
9892,921829.4374478534
9893,638592.5301651582
9894,303763.21640858054
9895,738466.0422701538
9896,451579.77160475403
9897,515667.29751853645
9898,434207.19848073274
9899,184489.72097834945
9900,824933.6004953906
9901,235768.0173843503
9902,600699.9479284137
9903,669844.187838994
9904,283689.6570885107
9905,149488.78390219063
9906,408940.3476052955
9907,194783.42923483998
9908,325838.33043736964
9909,586699.2882971391
9910,593607.8007789627
9911,302732.15112406015
9912,520315.7588978633
9913,381407.3561441973
9914,324841.1113631353
9915,2380695.1893689856
9916,487843.0740036294
9917,476093.0696811676
9918,544282.5331887603
9919,299027.7411067113
9920,535763.413151674
9921,508585.095317781
9922,474975.6054801941
9923,350306.84368088096
9924,775814.1226000935
9925,445560.9972477704
9926,254404.72278227657
9927,386840.74027715623
9928,691158.0097381622
9929,551739.5043155104
9930,1723296.2091868743
9931,102205.40999250859
9932,213265.50808572024
9933,255310.60174242407
9934,393467.6706062481
9935,129692.75612673908
9936,433244.5631489232
9937,730767.2940989509
9938,211779.97944787145
9939,151380.29893580824
9940,620992.2554415911
9941,388943.22724832594
9942,566673.3593749851
9943,688116.5684164464
9944,319513.94032307714
9945,429908.07265191525
9946,480355.7606588453
9947,650579.2960617915
9948,142397.63363078982
9949,274220.0513993874
9950,1094076.0067634955
9951,1135652.831436552
9952,514807.06626998633
9953,340640.17382378876
9954,268163.7490576431
9955,199376.992879346
9956,483639.5604912117
9957,604070.9640841708
9958,382781.82158222795
9959,722575.3753144294
9960,753026.22945752
9961,674922.3631989807
9962,410854.031420812
9963,616832.3030788898
9964,224795.17942903936
9965,1565737.652562432
9966,302647.39758220315
9967,565831.3163527548
9968,484535.6270704493
9969,880767.7181877494
9970,222072.16743610054
9971,428073.37558797747
9972,733178.7130333558
9973,668461.3379654884
9974,872670.9353631735
9975,143676.0709746778
9976,708045.3524316847
9977,518690.2904278189
9978,532354.4790839329
9979,919763.9543433785
9980,176959.43691333383
9981,718610.966934368
9982,439233.39928105474
9983,682962.7909012288
9984,890591.9927356988
9985,615633.1805224046
9986,576268.0532526374
9987,741057.0554801896
9988,449213.6581264213
9989,985457.779746227
9990,456736.66932634264
9991,426376.2023554072
9992,1064050.001012832
9993,169147.03997012973
9994,150182.4544866234
9995,491200.86902753264
9996,761087.7713847533
9997,-18075.557196073234
9998,155738.65541432798
9999,589718.4535025433
10000,928760.1059385464
10001,405653.0840328261
10002,1030034.3963981867
10003,466138.97005303204
10004,232445.39389728755
10005,1431842.2614442632
10006,284977.09128757566
10007,848335.7978461906
10008,662332.2099893615
10009,326448.621563673
10010,450600.6446876377
10011,345786.4431390241
10012,423528.3325515017
10013,530126.4234745428
10014,670337.9194018319
10015,812265.1192641035
10016,650516.1933569014
10017,219829.34919623286
10018,1058889.9948847964
10019,527828.4940242022
10020,668626.2121719643
10021,396584.2666064501
10022,1379658.4104578272
10023,406378.2161657959
10024,407535.59516952187
10025,252330.65302156657
10026,404724.33317770064
10027,533370.4179940298
10028,852121.8552198336
10029,203876.39070926607
10030,700479.2541406974
10031,343537.76776399463
10032,-80115.73575636744
10033,401963.976893276
10034,581735.4744268358
10035,1082146.8179965615
10036,268656.14266128093
10037,294424.044830814
10038,461717.6483856514
10039,455772.71768450737
10040,757695.8322797418
10041,656645.8348419368
10042,519523.0707548857
10043,193664.64757491648
10044,396225.72799219936
10045,743696.2165298611
10046,634890.6633406878
10047,487722.3618155271
10048,362206.30641854554
10049,661526.039909184
10050,477499.52390119433
10051,464429.3679385707
10052,1820566.2001288757
10053,281326.43018975854
10054,356608.042410627
10055,271671.09499201924
10056,537116.2121304423
10057,595516.7616182491
10058,976601.375091672
10059,587915.8710922971
10060,644280.3375227302
10061,546371.299657613
10062,353214.9018065259
10063,425496.2047417313
10064,767935.7807862833
10065,512933.86341328174
10066,632324.104053989
10067,422874.9840057343
10068,993944.4769689068
10069,898752.7959058657
10070,520348.4630244225
10071,224472.0054847747
10072,560889.2545414716
10073,470201.2552576065
10074,510599.1141926199
10075,742035.4180441797
10076,659920.1255712435
10077,1080724.7945115715
10078,704382.1155430153
10079,708724.0287103131
10080,565640.9836080968
10081,813084.1161924675
10082,407064.11606232077
10083,484941.04659532756
10084,277385.2699436173
10085,366856.29460477084
10086,310549.5903700888
10087,536349.6119687259
10088,952716.0841571242
10089,155523.564670071
10090,340304.9462979585
10091,158348.9077109769
10092,441243.89140886813
